83,33|88,61|94,76|88,54|88,47|16,67|88,42|60,26|64,94|61,86|47,64|38,29|86,16|26,52|85,18|33,38|88,83|54,85|18,75|42,60/88,67=88,61,86,16,67
0,72|15,34|69,44|17,0|92,18|64,69|59,62|48,84|34,59|93,90|26,93|92,48|92,15|6,17|18,64|92,6|92,26|90,63|84,31|31,28/92,28=92,48,84,31,28
35,46|95,71|43,27|48,35|27,12|71,14|19,3|24,19|95,43|46,89|76,24|83,77|77,25|14,94|95,48|95,15|12,70|95,76|94,7|15,83/95,89=95,48,35,46,89
59,76|58,96|59,45|59,12|59,58|51,18|59,9|9,91|73,44|50,7|96,35|7,69|35,86|76,8|45,50|8,51|21,73|68,97|12,21|91,68/59,86=59,58,96,35,86
85,6|97,18|53,97|35,74|81,8|15,77|81,53|81,85|81,62|62,83|99,16|56,44|74,94|19,99|83,56|6,15|18,40|8,35|26,19|81,26/81,77=81,85,6,15,77
94,17|84,50|87,16|58,93|94,84|61,0|94,70|44,58|17,35|67,87|70,40|96,86|94,2|42,34|40,42|94,67|16,47|50,96|35,61|2,44/94,0=94,17,35,61,0
59,35|95,74|5,19|30,46|58,41|27,58|95,76|46,71|89,59|13,86|86,25|95,94|71,47|74,32|95,30|32,5|95,89|94,13|35,75|76,27/95,25=95,94,13,86,25
66,50|59,7|72,98|28,56|17,81|75,13|23,47|81,23|59,87|6,75|59,17|87,28|7,82|56,31|59,65|30,6|59,30|65,72|98,45|82,66/59,31=59,87,28,56,31
93,39|98,69|71,34|6,93|98,19|5,50|39,80|4,71|69,27|98,21|27,60|98,6|53,5|19,4|65,78|21,65|50,10|60,87|78,73|98,53/98,87=98,69,27,60,87
47,65|81,40|91,59|58,41|91,78|70,67|67,44|27,35|91,26|26,27|3,52|91,81|91,42|78,3|35,24|40,58|42,38|38,47|59,70|52,4/91,44=91,59,70,67,44
39,36|49,39|5,99|63,48|77,43|23,76|36,11|85,97|85,23|43,79|97,77|48,5|85,49|59,81|67,70|85,67|70,59|76,78|85,63|78,12/85,99=85,63,48,5,99
43,34|90,86|34,67|90,19|18,98|19,41|75,5|86,43|59,17|85,36|90,59|46,91|90,48|12,52|42,85|48,42|5,46|17,12|41,18|90,75/90,52=90,59,17,12,52
16,67|97,83|81,16|49,36|71,98|69,12|81,82|67,48|82,69|19,71|33,57|12,30|81,19|83,38|38,80|98,90|48,17|36,33|81,49|81,97/81,17=81,16,67,48,17
92,27|17,76|43,62|62,42|17,75|10,40|40,31|31,13|82,12|75,35|35,82|38,92|83,28|76,38|25,83|17,25|80,43|17,10|28,11|17,80/17,27=17,76,38,92,27
51,8|86,94|31,60|71,51|84,20|59,31|20,24|84,18|68,86|84,71|24,25|84,93|94,33|93,59|21,44|18,17|84,68|25,87|17,21|8,88/84,33=84,68,86,94,33
58,26|64,77|60,58|72,40|31,89|26,11|13,22|22,66|64,31|4,72|89,3|3,90|64,61|61,12|40,42|12,95|64,60|95,97|77,13|64,4/64,97=64,61,12,95,97
21,1|59,75|0,83|91,80|17,18|31,65|35,6|19,91|21,35|18,78|63,59|6,4|21,19|21,29|80,53|21,0|4,67|29,63|1,17|83,31/21,75=21,29,63,59,75
38,31|10,76|38,66|87,24|67,33|38,23|38,67|23,69|31,70|33,14|70,10|66,87|69,61|73,62|14,80|85,25|62,85|38,73|61,63|24,44/38,76=38,31,70,10,76
33,36|10,48|34,25|30,61|36,28|33,0|0,34|33,10|24,1|33,30|33,14|28,24|71,6|6,69|22,97|14,71|48,22|84,39|25,93|61,84/33,93=33,0,34,25,93
39,75|31,40|25,13|11,39|40,52|11,76|11,64|75,55|76,20|85,43|13,90|43,1|11,85|1,68|11,31|15,38|64,25|55,58|52,67|20,15/11,58=11,39,75,55,58
65,26|88,39|65,84|96,45|89,96|87,24|48,78|51,93|84,89|93,88|65,47|22,62|65,51|65,99|24,42|1,48|47,20|26,87|20,22|99,1/65,78=65,99,1,48,78
38,50|23,70|51,46|38,33|0,63|88,0|70,17|38,73|50,34|69,30|38,44|33,56|67,88|56,69|34,77|46,20|73,51|38,67|44,23|77,53/38,53=38,50,34,77,53
83,5|39,79|1,40|59,2|5,94|25,88|11,44|20,54|2,52|25,59|25,1|54,66|79,3|40,11|25,0|52,86|0,83|66,31|25,20|88,39/25,44=25,1,40,11,44
83,82|58,86|5,1|0,25|20,5|79,59|99,95|18,99|58,4|86,79|82,10|89,20|95,24|25,21|58,18|58,0|21,56|59,55|4,83|58,89/58,24=58,18,99,95,24
25,9|12,72|50,37|50,97|58,87|97,12|13,53|37,4|60,58|50,54|50,6|72,41|43,13|54,25|9,0|20,96|15,43|6,60|4,20|50,15/50,41=50,97,12,72,41
41,3|28,7|67,32|92,38|95,67|56,82|97,92|14,97|28,56|30,26|7,61|28,33|61,30|3,0|28,14|0,17|82,6|33,95|28,41|6,10/28,38=28,14,97,92,38
94,32|21,65|10,22|65,20|37,46|50,10|13,97|21,58|46,93|22,36|24,61|68,13|21,50|21,37|93,89|51,98|98,94|20,24|21,51|58,68/21,61=21,65,20,24,61
64,49|64,34|59,0|65,59|24,43|49,48|61,70|5,84|96,50|34,29|40,2|29,61|22,33|64,24|2,96|64,28|43,5|48,22|64,40|28,65/64,33=64,49,48,22,33
9,64|34,93|99,70|37,24|47,1|1,84|24,47|37,8|7,18|18,96|64,69|37,25|28,34|69,62|70,51|25,99|33,28|37,33|8,7|37,9/37,51=37,25,99,70,51
19,59|98,68|78,96|95,85|1,25|1,19|67,91|1,12|34,52|45,54|25,3|88,28|12,98|68,20|96,67|52,45|3,88|1,78|59,95|1,34/1,91=1,78,96,67,91
0,63|0,33|71,50|85,75|75,13|89,21|0,85|0,71|21,37|72,58|13,95|63,87|50,62|51,18|58,41|87,51|62,82|92,89|33,72|0,92/0,18=0,63,87,51,18
63,61|97,18|97,69|77,78|73,40|78,73|18,75|44,50|97,63|97,44|50,58|61,48|48,2|69,30|75,93|93,6|58,34|30,47|47,1|97,77/97,6=97,18,75,93,6
94,17|84,50|87,96|58,93|94,84|61,0|94,70|44,58|17,35|67,87|70,40|42,34|94,2|16,47|40,16|94,67|96,86|50,42|35,61|2,44/94,0=94,17,35,61,0
20,9|25,17|98,95|61,21|15,19|59,25|85,52|98,51|52,77|8,20|98,59|19,44|95,85|51,41|41,61|17,99|44,97|98,15|98,8|9,54/98,97=98,15,19,44,97
38,54|1,48|54,47|0,11|19,64|19,38|53,80|11,7|41,56|40,62|56,1|45,0|62,69|19,45|85,40|19,85|64,53|47,27|19,41|80,67/19,48=19,41,56,1,48
17,77|99,43|32,61|63,94|0,93|75,27|88,32|88,80|12,99|27,29|88,98|80,17|29,33|77,67|88,75|98,63|88,12|61,0|43,64|94,44/88,44=88,98,63,94,44
48,14|13,97|77,20|5,21|15,30|22,66|6,53|24,65|15,24|21,77|95,39|30,11|15,89|50,48|11,6|15,5|89,50|15,13|65,22|97,95/15,66=15,24,65,22,66
5,11|92,70|0,58|16,29|58,16|59,34|75,0|52,92|75,8|11,59|75,52|55,61|48,72|8,48|75,5|72,18|75,10|10,55|70,77|61,57/75,29=75,0,58,16,29
17,6|20,54|34,87|27,30|77,17|30,58|78,8|5,24|90,34|19,90|54,35|20,16|16,27|20,77|86,5|20,61|6,14|61,86|35,78|20,19/20,58=20,16,27,30,58
61,23|82,21|3,53|57,7|37,54|23,40|61,16|16,11|52,31|45,37|17,41|40,57|61,17|84,85|31,82|41,3|64,45|61,52|61,64|11,84/61,53=61,17,41,3,53
25,98|55,49|50,32|25,50|98,12|25,36|49,31|91,89|12,34|25,58|44,78|32,46|58,55|89,42|87,44|34,64|46,48|36,87|42,90|25,91/25,31=25,58,55,49,31
64,25|64,10|29,63|16,65|10,44|45,24|95,20|44,60|25,76|6,3|80,75|63,61|20,6|60,1|64,80|76,45|75,16|64,95|64,29|61,28/64,24=64,25,76,45,24
78,23|84,44|44,86|26,96|26,60|21,61|86,99|37,40|26,55|55,46|46,21|40,78|32,91|73,9|60,85|85,32|26,84|9,18|26,37|96,73/26,61=26,55,46,21,61
1,69|37,76|68,10|69,7|74,88|95,30|81,68|43,6|37,90|37,81|88,43|76,95|16,67|10,12|46,16|30,25|90,1|37,77|77,46|37,74/37,67=37,77,46,16,67
45,15|52,5|71,92|26,40|28,10|45,28|34,83|40,79|12,60|50,3|15,43|45,7|45,26|7,52|43,12|5,17|45,71|92,50|10,34|79,96/45,60=45,15,43,12,60
66,96|40,53|62,44|50,62|35,50|84,25|1,91|44,71|53,48|35,40|48,57|96,92|29,17|35,15|17,84|91,68|92,10|15,1|35,66|35,29/35,10=35,66,96,92,10
80,68|73,92|83,62|92,4|95,2|11,87|1,70|91,86|83,8|83,91|86,1|4,81|83,80|62,34|8,11|68,19|83,73|87,13|19,53|34,95/83,13=83,8,11,87,13
4,3|43,37|94,7|12,47|38,26|33,67|6,94|33,50|50,12|31,32|33,65|45,39|33,43|47,84|33,31|48,4|32,38|67,48|65,6|37,45/33,84=33,50,12,47,84
48,94|32,11|58,86|73,22|22,0|19,63|98,6|11,98|32,48|47,5|6,44|76,49|32,2|49,19|94,58|0,66|24,47|32,76|2,24|32,73/32,5=32,2,24,47,5
83,65|51,49|32,62|47,29|62,18|25,76|76,40|74,20|26,66|25,5|40,47|27,83|20,26|25,82|82,51|25,74|49,43|18,24|5,27|25,32/25,43=25,82,51,49,43
79,16|46,93|44,35|99,98|79,8|79,28|16,27|27,4|35,33|8,99|33,51|82,23|4,22|80,82|79,32|28,80|98,5|9,46|79,44|32,9/79,93=79,32,9,46,93
8,77|80,23|88,1|61,10|93,72|4,31|72,61|93,26|94,70|10,7|71,88|70,92|26,94|93,4|1,74|93,80|93,71|31,83|83,35|23,8/93,77=93,80,23,8,77
94,38|4,11|8,27|16,46|84,75|27,21|15,4|46,24|15,47|86,22|93,20|73,8|15,30|75,86|15,84|11,93|19,94|15,73|30,16|47,19/15,20=15,4,11,93,20
80,73|5,35|5,25|13,94|55,34|47,65|4,57|94,81|25,13|65,30|83,16|19,47|34,58|16,27|5,83|27,92|35,55|5,19|5,4|57,80/5,81=5,25,13,94,81
77,0|86,77|40,37|56,64|86,6|86,8|86,81|92,65|64,4|72,45|38,72|81,95|95,71|71,67|86,74|74,79|6,56|79,92|0,40|8,38/86,65=86,74,79,92,65
43,1|1,12|35,39|38,42|43,31|92,55|42,78|43,38|31,28|28,35|43,62|68,92|40,83|22,96|12,41|78,13|96,40|43,22|62,68|41,86/43,83=43,22,96,40,83
20,72|94,26|26,98|9,62|55,38|62,94|3,20|32,66|12,8|9,54|77,11|31,55|9,2|2,3|9,32|48,77|9,28|28,31|54,48|66,12/9,98=9,62,94,26,98
44,84|70,21|82,40|92,62|34,72|0,26|14,44|64,47|14,93|14,0|93,50|50,92|14,64|89,76|47,70|14,89|84,34|15,63|26,82|76,15/14,62=14,93,50,92,62
64,66|14,16|64,49|49,70|64,14|10,68|66,5|5,79|80,35|28,51|51,80|91,48|64,28|79,56|95,91|16,92|33,95|70,10|92,13|64,33/64,56=64,66,5,79,56
19,77|19,53|88,60|59,75|53,2|19,3|36,29|19,24|77,13|29,41|33,59|46,16|13,66|2,88|76,33|19,76|66,25|3,36|85,46|24,85/19,60=19,53,2,88,60
36,20|65,69|84,89|9,17|77,7|2,87|92,9|89,92|87,27|84,60|30,34|7,30|84,77|22,2|84,22|20,28|60,5|84,42|42,36|5,65/84,34=84,77,7,30,34
53,98|89,76|79,82|39,93|5,89|25,69|13,91|10,85|53,39|93,79|62,88|64,10|53,17|23,62|17,5|53,64|69,13|98,23|53,25|85,6/53,6=53,64,10,85,6
83,96|79,17|57,62|24,56|74,26|17,1|56,57|15,89|83,86|83,21|12,42|42,48|96,74|77,15|83,24|86,12|83,77|89,71|21,79|26,3/83,1=83,21,79,17,1
46,99|35,51|30,92|92,43|30,84|52,61|84,45|90,12|91,34|83,8|61,56|43,46|14,35|30,90|30,79|30,80|80,52|79,14|45,91|12,83/30,34=30,84,45,91,34
59,66|32,28|95,27|55,61|28,85|69,86|27,96|61,38|18,55|32,9|9,59|32,18|98,67|26,35|85,69|32,95|32,26|35,98|66,57|96,64/32,57=32,9,59,66,57
58,61|0,22|43,30|43,76|70,19|14,73|73,84|54,14|43,0|43,79|30,16|33,5|16,58|22,33|43,54|62,70|76,62|48,18|8,48|79,8/43,5=43,0,22,33,5
58,43|2,55|36,82|58,24|58,19|77,2|58,77|4,27|83,14|43,4|19,83|86,36|58,30|24,86|91,23|30,18|27,39|18,91|14,90|55,72/58,23=58,30,18,91,23
12,2|3,13|95,54|94,85|95,3|13,82|24,63|43,87|4,71|95,12|98,53|82,16|54,4|87,98|44,46|95,94|95,43|71,37|2,24|85,44/95,53=95,43,87,98,53
0,94|8,27|27,34|59,2|37,46|31,9|1,36|87,1|93,58|85,81|46,0|2,85|8,37|8,87|58,31|70,79|8,93|8,59|36,49|34,70/8,49=8,87,1,36,49
90,52|36,34|8,11|79,30|37,71|85,36|79,37|1,23|0,85|93,15|51,89|71,51|11,88|3,31|79,1|79,0|30,8|23,93|79,90|52,3/79,31=79,90,52,3,31
29,11|72,27|42,82|11,78|40,26|77,39|1,15|24,9|40,77|40,24|46,44|78,36|39,6|40,1|27,47|26,72|15,42|6,37|40,29|9,46/40,37=40,77,39,6,37
90,19|23,83|90,23|94,42|83,20|8,63|63,82|82,58|97,84|71,97|81,98|90,8|20,99|98,26|62,94|90,68|26,67|68,71|90,81|19,62/90,99=90,23,83,20,99
18,64|10,18|83,34|49,78|40,77|53,58|53,10|53,2|94,57|53,38|75,9|11,83|77,94|2,49|78,43|53,40|38,11|9,17|58,75|64,91/53,17=53,58,75,9,17
60,53|36,98|40,38|53,72|41,84|75,78|94,41|38,36|94,20|94,40|88,22|8,30|84,75|72,54|48,0|94,48|22,37|0,8|20,88|94,60/94,78=94,41,84,75,78
82,15|57,90|35,93|34,59|75,62|93,75|57,46|59,67|46,96|73,83|2,34|61,73|83,76|57,35|90,92|70,99|57,2|92,82|96,70|57,61/57,62=57,35,93,75,62
93,27|37,50|60,64|21,2|53,67|97,60|59,44|67,11|2,59|52,1|21,53|27,52|21,57|64,4|21,93|44,61|57,62|11,19|21,97|62,37/21,19=21,53,67,11,19
86,57|81,51|51,48|84,81|39,83|3,45|43,13|48,89|29,86|84,66|84,47|66,43|84,39|84,29|83,3|57,64|65,6|91,65|47,91|13,71/84,45=84,39,83,3,45
14,80|17,68|56,63|41,10|56,54|63,86|86,57|35,41|40,31|93,65|21,33|54,35|98,32|68,40|57,8|80,98|56,14|56,17|33,93|56,21/56,32=56,14,80,98,32
93,69|87,79|67,28|68,45|60,58|14,18|79,21|17,67|28,95|33,27|27,39|68,17|21,12|69,14|45,33|31,60|68,93|63,31|68,87|68,63/68,12=68,87,79,21,12
66,36|76,46|99,76|22,33|46,66|88,22|48,68|99,90|37,5|82,95|90,82|72,88|68,81|99,72|99,87|99,48|87,7|7,37|95,52|81,91/99,91=99,48,68,81,91
55,69|13,29|27,84|39,32|27,23|84,68|5,55|68,39|27,1|54,11|11,56|88,76|62,9|29,2|23,54|1,5|76,62|27,13|27,88|2,41/27,9=27,88,76,62,9
77,42|31,15|22,2|26,95|95,36|26,46|26,22|71,96|54,69|9,79|26,71|2,77|46,90|74,73|79,23|36,54|96,74|23,82|90,31|26,9/26,15=26,46,90,31,15
98,89|48,15|27,55|8,62|98,8|31,80|39,81|40,43|98,29|98,65|62,40|65,56|15,78|81,16|56,70|89,39|98,27|70,67|55,31|29,48/98,78=98,29,48,15,78
86,14|16,91|69,57|51,17|70,99|14,69|63,35|58,51|93,58|96,95|91,18|41,86|41,19|41,63|35,96|41,93|99,72|41,16|19,70|18,54/41,95=41,63,35,96,95
38,12|40,19|82,72|82,50|92,81|56,78|78,77|77,79|72,92|51,87|23,40|33,38|82,56|82,73|12,9|73,51|50,23|81,11|87,58|82,33/82,79=82,56,78,77,79
72,17|59,4|59,72|4,2|58,20|29,26|95,65|59,38|59,74|17,95|2,15|20,21|38,58|48,39|56,29|59,62|1,48|74,56|62,1|15,3/59,21=59,38,58,20,21
4,75|49,39|56,86|44,71|39,8|81,56|15,44|8,70|59,15|26,49|91,4|26,38|38,81|32,10|75,14|26,53|53,83|26,59|26,91|83,32/26,70=26,49,39,8,70
83,13|13,10|56,26|56,92|89,75|10,15|49,16|56,35|51,60|92,89|0,65|56,50|50,0|16,62|75,87|35,49|65,96|26,51|60,53|56,83/56,62=56,35,49,16,62
79,7|67,90|6,93|25,82|90,24|93,55|55,46|16,25|5,61|73,17|16,6|17,79|24,59|16,67|61,50|48,89|82,48|16,73|50,80|16,5/16,7=16,73,17,79,7
63,20|61,48|67,26|42,83|58,82|61,43|82,67|95,97|34,95|94,21|21,2|35,78|3,94|61,42|61,3|83,63|47,35|48,47|61,58|43,34/61,78=61,48,47,35,78
90,84|37,94|99,50|4,65|37,99|84,19|18,87|37,49|0,24|65,23|37,40|94,74|50,0|74,20|49,90|37,43|20,42|40,51|51,18|43,4/37,23=37,43,4,65,23
49,22|6,23|9,43|93,65|0,25|19,68|49,8|8,5|21,6|56,0|11,19|10,56|22,21|49,11|49,10|5,93|49,1|1,40|68,81|40,9/49,81=49,11,19,68,81
43,75|16,19|19,98|4,30|73,16|8,3|98,20|73,46|61,91|28,14|76,44|12,28|73,61|91,8|73,76|73,41|44,43|46,12|30,85|41,4/73,75=73,76,44,43,75
84,62|70,55|84,36|92,22|63,76|79,82|84,5|0,63|36,16|84,47|47,98|5,32|62,92|98,79|89,0|16,70|22,50|59,69|84,89|32,59/84,55=84,36,16,70,55
87,25|9,29|1,54|9,89|9,99|89,66|72,12|29,45|73,44|66,20|45,72|9,15|59,73|81,1|44,96|25,41|9,59|20,67|15,87|99,81/9,67=9,89,66,20,67
86,32|14,54|33,91|17,33|89,60|36,13|52,23|13,62|42,64|17,86|17,42|94,89|32,40|17,79|79,94|17,36|62,76|64,52|91,14|40,47/17,23=17,42,64,52,23
93,40|82,49|44,4|10,41|98,62|55,10|57,98|93,29|93,55|93,35|40,37|35,44|37,79|93,30|29,57|79,48|30,2|2,82|41,78|4,56/93,56=93,35,44,4,56
53,92|22,68|5,84|84,95|59,63|94,58|30,22|3,94|56,2|59,30|59,53|85,3|68,31|59,85|95,98|92,26|2,35|59,5|26,66|63,56/59,31=59,30,22,68,31
38,61|70,38|59,39|81,98|59,12|98,18|12,65|59,81|49,13|18,34|59,49|39,50|59,70|61,29|14,5|13,51|50,14|51,24|20,27|65,20/59,29=59,70,38,61,29
66,32|54,24|45,44|41,95|20,19|95,49|41,40|29,66|44,68|24,79|40,20|69,64|19,50|41,77|77,54|41,29|49,69|84,45|32,47|41,84/41,68=41,84,45,44,68
40,66|16,30|0,16|67,86|86,35|66,34|30,14|0,15|99,43|89,7|52,18|53,40|14,61|35,28|7,52|15,17|0,67|0,53|0,89|17,99/0,61=0,16,30,14,61
59,46|71,91|77,7|82,69|46,95|22,74|22,21|21,64|22,1|98,62|22,98|62,85|1,82|22,42|42,59|64,77|74,71|85,88|69,25|91,38/22,88=22,98,62,85,88
17,29|28,46|40,43|5,96|58,81|37,92|5,68|48,17|96,75|5,58|5,65|33,40|95,53|81,95|68,33|65,48|42,78|78,28|5,42|75,37/5,29=5,65,48,17,29
72,81|79,88|88,84|80,9|41,67|9,98|80,63|80,79|98,20|80,8|84,61|71,59|67,86|8,38|20,12|13,41|38,72|59,45|80,13|63,71/80,12=80,9,98,20,12
4,23|20,22|65,25|4,48|60,67|4,10|1,71|10,46|67,99|51,28|23,60|57,54|30,56|56,20|48,58|58,51|46,65|4,1|71,57|4,30/4,28=4,48,58,51,28
9,56|14,43|73,19|9,34|66,81|9,10|10,84|56,52|34,89|84,63|9,33|9,14|89,66|33,37|68,21|63,85|52,68|43,73|37,0|0,74/9,19=9,14,43,73,19
32,3|21,43|23,62|78,23|32,78|62,65|27,41|42,44|69,42|41,47|32,8|32,7|7,69|8,27|83,82|3,21|1,74|43,50|32,1|74,83/32,44=32,7,69,42,44
62,1|26,61|85,51|33,60|49,40|13,33|0,9|51,49|13,85|13,0|22,4|11,3|60,62|2,63|63,78|13,26|13,2|61,11|9,22|78,7/13,40=13,85,51,49,40
93,54|11,8|47,86|93,75|77,9|28,1|53,63|8,77|75,28|93,47|54,29|86,5|5,96|1,3|29,53|50,51|93,11|93,24|24,50|51,95/93,63=93,54,29,53,63
58,64|3,58|39,72|20,80|97,55|97,3|68,0|97,85|74,91|91,12|80,53|72,57|2,68|64,25|97,78|78,39|14,2|85,74|55,20|97,14/97,12=97,85,74,91,12
46,80|86,28|85,33|8,3|49,55|10,86|46,10|46,51|57,56|28,11|55,40|40,52|46,49|59,85|32,29|51,59|80,50|50,57|46,32|29,8/46,56=46,80,50,57,56
70,42|88,77|72,6|3,80|17,52|94,96|42,72|70,76|9,32|70,12|32,88|76,69|29,24|52,94|6,50|70,17|12,8|69,3|8,29|70,9/70,80=70,76,69,3,80
94,16|77,26|35,91|66,44|0,95|29,96|35,29|16,2|35,13|13,84|35,45|90,0|30,66|96,77|45,90|35,94|23,38|84,23|91,30|2,42/35,44=35,91,30,66,44
24,95|73,18|33,16|93,96|29,52|33,32|96,42|70,64|33,85|7,93|16,73|52,28|47,24|99,47|18,20|25,70|33,7|33,99|32,25|85,29/33,42=33,7,93,96,42
16,48|48,77|10,99|42,10|16,2|16,6|7,27|71,24|23,44|2,90|88,57|90,7|16,71|44,0|16,23|0,73|24,28|28,95|77,88|6,42/16,99=16,6,42,10,99
56,61|26,52|26,8|78,56|52,71|61,14|49,79|36,27|93,47|22,36|26,49|71,41|26,94|19,10|79,93|8,2|41,30|94,22|2,19|26,78/26,47=26,49,79,93,47
1,57|20,79|21,41|21,60|10,86|21,73|21,69|41,1|33,12|86,62|73,15|85,66|15,33|39,54|60,39|66,20|69,10|21,85|57,29|54,78/21,78=21,60,39,54,78
17,46|62,77|62,72|53,35|0,90|77,96|96,34|11,0|46,6|62,39|62,13|30,17|34,25|13,11|62,30|84,79|39,53|71,84|72,71|35,2/62,90=62,13,11,0,90
69,36|56,46|82,56|1,37|3,45|45,17|96,68|37,96|1,40|8,69|11,73|1,82|73,58|36,9|1,5|40,11|1,8|68,92|5,3|46,24/1,17=1,5,3,45,17
49,73|99,67|38,48|43,89|45,55|82,27|55,35|38,43|38,34|38,45|73,66|89,82|35,76|34,25|38,99|67,62|83,61|48,49|62,4|25,83/38,61=38,34,25,83,61
33,62|45,44|15,80|33,39|33,83|83,15|79,36|95,16|3,89|33,48|80,9|39,85|85,45|89,70|33,3|36,65|70,84|55,95|48,79|62,55/33,9=33,83,15,80,9
27,62|27,20|6,80|17,32|80,7|20,6|57,81|76,51|1,53|62,33|27,57|27,69|58,76|81,17|69,1|27,58|99,61|51,5|33,99|53,15/27,32=27,57,81,17,32
90,89|89,19|19,73|69,22|18,1|30,60|45,54|22,65|13,77|1,35|90,38|73,82|90,45|40,13|50,69|38,40|71,18|90,50|54,30|90,71/90,35=90,71,18,1,35
97,24|24,41|86,95|91,15|60,8|0,91|82,0|97,57|57,11|46,83|97,82|97,86|41,99|99,22|33,76|95,46|76,60|87,56|11,87|97,33/97,83=97,86,95,46,83
79,72|49,89|4,78|41,99|72,27|86,4|9,0|89,24|39,9|31,48|39,79|39,41|39,49|24,91|56,6|27,29|39,69|0,31|99,56|69,86/39,29=39,79,72,27,29
13,81|50,23|87,52|18,64|1,7|96,99|50,87|94,98|52,96|50,28|50,1|50,13|81,60|28,18|7,41|64,77|41,63|23,0|60,59|0,94/50,77=50,28,18,64,77
12,82|95,15|53,27|23,59|75,54|47,13|95,37|95,88|16,98|98,47|37,75|2,53|15,2|95,12|95,16|88,38|82,23|54,29|20,40|38,20/95,40=95,88,38,20,40
11,66|4,97|60,54|60,4|79,31|67,11|97,1|18,88|60,26|35,74|91,35|60,20|26,45|45,13|1,52|20,91|54,67|13,5|31,18|60,79/60,88=60,79,31,18,88
62,20|70,49|77,65|88,37|69,83|91,43|65,9|69,77|79,64|69,27|83,36|64,31|66,80|49,62|69,70|27,79|43,88|9,50|69,91|36,66/69,31=69,27,79,64,31
54,83|38,10|99,40|36,67|38,45|40,55|38,33|45,43|38,26|38,99|55,79|10,54|33,44|67,62|68,21|98,17|26,36|83,6|44,68|43,98/38,62=38,26,36,67,62
0,55|62,99|49,76|71,9|14,74|36,82|0,27|57,28|0,71|93,57|55,93|0,49|90,62|76,36|9,84|99,12|0,90|84,96|74,94|27,14/0,94=0,27,14,74,94
5,38|33,39|19,92|71,22|65,36|21,60|60,23|21,65|38,12|75,89|21,53|59,71|23,75|36,19|53,5|39,51|21,95|95,59|51,78|21,33/21,78=21,33,39,51,78
